Time,Interval Start,Interval End,Location,Location Type,Market,SPP
2025-01-01 13:45:00-06:00,2025-01-01 13:45:00-06:00,2025-01-01 14:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,14.93
2025-01-01 13:45:00-06:00,2025-01-01 13:45:00-06:00,2025-01-01 14:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,14.93
2025-01-01 13:45:00-06:00,2025-01-01 13:45:00-06:00,2025-01-01 14:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,14.93
2025-01-01 14:00:00-06:00,2025-01-01 14:00:00-06:00,2025-01-01 14:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,15.17
2025-01-01 14:00:00-06:00,2025-01-01 14:00:00-06:00,2025-01-01 14:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.17
2025-01-01 14:00:00-06:00,2025-01-01 14:00:00-06:00,2025-01-01 14:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,15.17
2025-01-01 14:15:00-06:00,2025-01-01 14:15:00-06:00,2025-01-01 14:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,14.97
2025-01-01 14:15:00-06:00,2025-01-01 14:15:00-06:00,2025-01-01 14:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,14.97
2025-01-01 14:15:00-06:00,2025-01-01 14:15:00-06:00,2025-01-01 14:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,14.97
2025-01-01 14:30:00-06:00,2025-01-01 14:30:00-06:00,2025-01-01 14:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,14.47
2025-01-01 14:30:00-06:00,2025-01-01 14:30:00-06:00,2025-01-01 14:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,14.47
2025-01-01 14:30:00-06:00,2025-01-01 14:30:00-06:00,2025-01-01 14:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,14.47
2025-01-01 14:45:00-06:00,2025-01-01 14:45:00-06:00,2025-01-01 15:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,7.81
2025-01-01 14:45:00-06:00,2025-01-01 14:45:00-06:00,2025-01-01 15:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,7.8
2025-01-01 14:45:00-06:00,2025-01-01 14:45:00-06:00,2025-01-01 15:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,7.81
2025-01-01 15:00:00-06:00,2025-01-01 15:00:00-06:00,2025-01-01 15:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,6.8
2025-01-01 15:00:00-06:00,2025-01-01 15:00:00-06:00,2025-01-01 15:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,6.8
2025-01-01 15:00:00-06:00,2025-01-01 15:00:00-06:00,2025-01-01 15:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,6.79
2025-01-01 15:15:00-06:00,2025-01-01 15:15:00-06:00,2025-01-01 15:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,0.39
2025-01-01 15:15:00-06:00,2025-01-01 15:15:00-06:00,2025-01-01 15:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,0.39
2025-01-01 15:15:00-06:00,2025-01-01 15:15:00-06:00,2025-01-01 15:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,0.4
2025-01-01 15:30:00-06:00,2025-01-01 15:30:00-06:00,2025-01-01 15:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,0.01
2025-01-01 15:30:00-06:00,2025-01-01 15:30:00-06:00,2025-01-01 15:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,0.01
2025-01-01 15:30:00-06:00,2025-01-01 15:30:00-06:00,2025-01-01 15:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,0.01
2025-01-01 15:45:00-06:00,2025-01-01 15:45:00-06:00,2025-01-01 16:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,0.01
2025-01-01 15:45:00-06:00,2025-01-01 15:45:00-06:00,2025-01-01 16:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,0.01
2025-01-01 15:45:00-06:00,2025-01-01 15:45:00-06:00,2025-01-01 16:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,0.01
2025-01-01 16:00:00-06:00,2025-01-01 16:00:00-06:00,2025-01-01 16:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,10.35
2025-01-01 16:00:00-06:00,2025-01-01 16:00:00-06:00,2025-01-01 16:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,10.39
2025-01-01 16:00:00-06:00,2025-01-01 16:00:00-06:00,2025-01-01 16:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,10.35
2025-01-01 16:15:00-06:00,2025-01-01 16:15:00-06:00,2025-01-01 16:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,16.82
2025-01-01 16:15:00-06:00,2025-01-01 16:15:00-06:00,2025-01-01 16:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,16.82
2025-01-01 16:15:00-06:00,2025-01-01 16:15:00-06:00,2025-01-01 16:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,16.82
2025-01-01 16:30:00-06:00,2025-01-01 16:30:00-06:00,2025-01-01 16:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,24.22
2025-01-01 16:30:00-06:00,2025-01-01 16:30:00-06:00,2025-01-01 16:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,24.23
2025-01-01 16:30:00-06:00,2025-01-01 16:30:00-06:00,2025-01-01 16:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,24.22
2025-01-01 16:45:00-06:00,2025-01-01 16:45:00-06:00,2025-01-01 17:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,35.08
2025-01-01 16:45:00-06:00,2025-01-01 16:45:00-06:00,2025-01-01 17:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,35.08
2025-01-01 16:45:00-06:00,2025-01-01 16:45:00-06:00,2025-01-01 17:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,35.1
2025-01-01 17:00:00-06:00,2025-01-01 17:00:00-06:00,2025-01-01 17:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,34.12
2025-01-01 17:00:00-06:00,2025-01-01 17:00:00-06:00,2025-01-01 17:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,34.12
2025-01-01 17:00:00-06:00,2025-01-01 17:00:00-06:00,2025-01-01 17:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,34.12
2025-01-01 17:15:00-06:00,2025-01-01 17:15:00-06:00,2025-01-01 17:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,49.41
2025-01-01 17:15:00-06:00,2025-01-01 17:15:00-06:00,2025-01-01 17:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,49.59
2025-01-01 17:15:00-06:00,2025-01-01 17:15:00-06:00,2025-01-01 17:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,49.54
2025-01-01 17:30:00-06:00,2025-01-01 17:30:00-06:00,2025-01-01 17:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,59.95
2025-01-01 17:30:00-06:00,2025-01-01 17:30:00-06:00,2025-01-01 17:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,60.18
2025-01-01 17:30:00-06:00,2025-01-01 17:30:00-06:00,2025-01-01 17:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,60.17
2025-01-01 17:45:00-06:00,2025-01-01 17:45:00-06:00,2025-01-01 18:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,72.11
2025-01-01 17:45:00-06:00,2025-01-01 17:45:00-06:00,2025-01-01 18:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,71.87
2025-01-01 17:45:00-06:00,2025-01-01 17:45:00-06:00,2025-01-01 18:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,72.14
2025-01-01 18:00:00-06:00,2025-01-01 18:00:00-06:00,2025-01-01 18:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,75.02
2025-01-01 18:00:00-06:00,2025-01-01 18:00:00-06:00,2025-01-01 18:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,75.25
2025-01-01 18:00:00-06:00,2025-01-01 18:00:00-06:00,2025-01-01 18:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,75.25
2025-01-01 18:15:00-06:00,2025-01-01 18:15:00-06:00,2025-01-01 18:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,72.76
2025-01-01 18:15:00-06:00,2025-01-01 18:15:00-06:00,2025-01-01 18:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,72.92
2025-01-01 18:15:00-06:00,2025-01-01 18:15:00-06:00,2025-01-01 18:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,72.92
2025-01-01 18:30:00-06:00,2025-01-01 18:30:00-06:00,2025-01-01 18:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,79.73
2025-01-01 18:30:00-06:00,2025-01-01 18:30:00-06:00,2025-01-01 18:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,79.92
2025-01-01 18:30:00-06:00,2025-01-01 18:30:00-06:00,2025-01-01 18:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,79.93
2025-01-01 18:45:00-06:00,2025-01-01 18:45:00-06:00,2025-01-01 19:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,92.62
2025-01-01 18:45:00-06:00,2025-01-01 18:45:00-06:00,2025-01-01 19:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,92.52
2025-01-01 18:45:00-06:00,2025-01-01 18:45:00-06:00,2025-01-01 19:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,92.62
2025-01-01 19:00:00-06:00,2025-01-01 19:00:00-06:00,2025-01-01 19:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,109.59
2025-01-01 19:00:00-06:00,2025-01-01 19:00:00-06:00,2025-01-01 19:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,109.63
2025-01-01 19:00:00-06:00,2025-01-01 19:00:00-06:00,2025-01-01 19:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,109.6
2025-01-01 19:15:00-06:00,2025-01-01 19:15:00-06:00,2025-01-01 19:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,80.81
2025-01-01 19:15:00-06:00,2025-01-01 19:15:00-06:00,2025-01-01 19:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,80.93
2025-01-01 19:15:00-06:00,2025-01-01 19:15:00-06:00,2025-01-01 19:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,80.92
2025-01-01 19:30:00-06:00,2025-01-01 19:30:00-06:00,2025-01-01 19:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,79.9
2025-01-01 19:30:00-06:00,2025-01-01 19:30:00-06:00,2025-01-01 19:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,79.95
2025-01-01 19:30:00-06:00,2025-01-01 19:30:00-06:00,2025-01-01 19:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,79.95
2025-01-01 19:45:00-06:00,2025-01-01 19:45:00-06:00,2025-01-01 20:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,75.16
2025-01-01 19:45:00-06:00,2025-01-01 19:45:00-06:00,2025-01-01 20:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,75.16
2025-01-01 19:45:00-06:00,2025-01-01 19:45:00-06:00,2025-01-01 20:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,75.16
2025-01-01 20:00:00-06:00,2025-01-01 20:00:00-06:00,2025-01-01 20:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,67.45
2025-01-01 20:00:00-06:00,2025-01-01 20:00:00-06:00,2025-01-01 20:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,67.45
2025-01-01 20:00:00-06:00,2025-01-01 20:00:00-06:00,2025-01-01 20:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,67.43
2025-01-01 20:15:00-06:00,2025-01-01 20:15:00-06:00,2025-01-01 20:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,54.63
2025-01-01 20:15:00-06:00,2025-01-01 20:15:00-06:00,2025-01-01 20:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,54.63
2025-01-01 20:15:00-06:00,2025-01-01 20:15:00-06:00,2025-01-01 20:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,54.63
2025-01-01 20:30:00-06:00,2025-01-01 20:30:00-06:00,2025-01-01 20:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,54.3
2025-01-01 20:30:00-06:00,2025-01-01 20:30:00-06:00,2025-01-01 20:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,54.29
2025-01-01 20:30:00-06:00,2025-01-01 20:30:00-06:00,2025-01-01 20:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,54.3
2025-01-01 20:45:00-06:00,2025-01-01 20:45:00-06:00,2025-01-01 21:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,35.04
2025-01-01 20:45:00-06:00,2025-01-01 20:45:00-06:00,2025-01-01 21:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,35.04
2025-01-01 20:45:00-06:00,2025-01-01 20:45:00-06:00,2025-01-01 21:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,35.04
2025-01-01 21:00:00-06:00,2025-01-01 21:00:00-06:00,2025-01-01 21:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,34.16
2025-01-01 21:00:00-06:00,2025-01-01 21:00:00-06:00,2025-01-01 21:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,34.16
2025-01-01 21:00:00-06:00,2025-01-01 21:00:00-06:00,2025-01-01 21:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,34.16
2025-01-01 21:15:00-06:00,2025-01-01 21:15:00-06:00,2025-01-01 21:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,30.46
2025-01-01 21:15:00-06:00,2025-01-01 21:15:00-06:00,2025-01-01 21:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,30.46
2025-01-01 21:15:00-06:00,2025-01-01 21:15:00-06:00,2025-01-01 21:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,30.46
2025-01-01 21:30:00-06:00,2025-01-01 21:30:00-06:00,2025-01-01 21:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,25.35
2025-01-01 21:30:00-06:00,2025-01-01 21:30:00-06:00,2025-01-01 21:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,25.34
2025-01-01 21:30:00-06:00,2025-01-01 21:30:00-06:00,2025-01-01 21:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,25.34
2025-01-01 21:45:00-06:00,2025-01-01 21:45:00-06:00,2025-01-01 22:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,23.59
2025-01-01 21:45:00-06:00,2025-01-01 21:45:00-06:00,2025-01-01 22:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,23.59
2025-01-01 21:45:00-06:00,2025-01-01 21:45:00-06:00,2025-01-01 22:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,23.6
2025-01-01 22:00:00-06:00,2025-01-01 22:00:00-06:00,2025-01-01 22:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,26.19
2025-01-01 22:00:00-06:00,2025-01-01 22:00:00-06:00,2025-01-01 22:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,26.2
2025-01-01 22:00:00-06:00,2025-01-01 22:00:00-06:00,2025-01-01 22:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,26.19
2025-01-01 22:15:00-06:00,2025-01-01 22:15:00-06:00,2025-01-01 22:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,27.83
2025-01-01 22:15:00-06:00,2025-01-01 22:15:00-06:00,2025-01-01 22:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,27.84
2025-01-01 22:15:00-06:00,2025-01-01 22:15:00-06:00,2025-01-01 22:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,27.83
2025-01-01 22:30:00-06:00,2025-01-01 22:30:00-06:00,2025-01-01 22:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,24.64
2025-01-01 22:30:00-06:00,2025-01-01 22:30:00-06:00,2025-01-01 22:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,24.63
2025-01-01 22:30:00-06:00,2025-01-01 22:30:00-06:00,2025-01-01 22:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,24.63
2025-01-01 22:45:00-06:00,2025-01-01 22:45:00-06:00,2025-01-01 23:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,22.85
2025-01-01 22:45:00-06:00,2025-01-01 22:45:00-06:00,2025-01-01 23:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,22.85
2025-01-01 22:45:00-06:00,2025-01-01 22:45:00-06:00,2025-01-01 23:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,22.86
2025-01-01 23:00:00-06:00,2025-01-01 23:00:00-06:00,2025-01-01 23:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,22.43
2025-01-01 23:00:00-06:00,2025-01-01 23:00:00-06:00,2025-01-01 23:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,22.42
2025-01-01 23:00:00-06:00,2025-01-01 23:00:00-06:00,2025-01-01 23:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,22.43
2025-01-01 23:15:00-06:00,2025-01-01 23:15:00-06:00,2025-01-01 23:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,21.04
2025-01-01 23:15:00-06:00,2025-01-01 23:15:00-06:00,2025-01-01 23:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,21.03
2025-01-01 23:15:00-06:00,2025-01-01 23:15:00-06:00,2025-01-01 23:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,21.03
2025-01-01 23:30:00-06:00,2025-01-01 23:30:00-06:00,2025-01-01 23:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,20.12
2025-01-01 23:30:00-06:00,2025-01-01 23:30:00-06:00,2025-01-01 23:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,20.12
2025-01-01 23:30:00-06:00,2025-01-01 23:30:00-06:00,2025-01-01 23:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,20.12
2025-01-01 23:45:00-06:00,2025-01-01 23:45:00-06:00,2025-01-02 00:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.4
2025-01-01 23:45:00-06:00,2025-01-01 23:45:00-06:00,2025-01-02 00:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.4
2025-01-01 23:45:00-06:00,2025-01-01 23:45:00-06:00,2025-01-02 00:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.4
2025-01-02 00:00:00-06:00,2025-01-02 00:00:00-06:00,2025-01-02 00:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.6
2025-01-02 00:00:00-06:00,2025-01-02 00:00:00-06:00,2025-01-02 00:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.6
2025-01-02 00:00:00-06:00,2025-01-02 00:00:00-06:00,2025-01-02 00:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.6
2025-01-02 00:15:00-06:00,2025-01-02 00:15:00-06:00,2025-01-02 00:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.99
2025-01-02 00:15:00-06:00,2025-01-02 00:15:00-06:00,2025-01-02 00:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.99
2025-01-02 00:15:00-06:00,2025-01-02 00:15:00-06:00,2025-01-02 00:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.99
2025-01-02 00:30:00-06:00,2025-01-02 00:30:00-06:00,2025-01-02 00:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.98
2025-01-02 00:30:00-06:00,2025-01-02 00:30:00-06:00,2025-01-02 00:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.98
2025-01-02 00:30:00-06:00,2025-01-02 00:30:00-06:00,2025-01-02 00:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.98
2025-01-02 00:45:00-06:00,2025-01-02 00:45:00-06:00,2025-01-02 01:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.71
2025-01-02 00:45:00-06:00,2025-01-02 00:45:00-06:00,2025-01-02 01:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.71
2025-01-02 00:45:00-06:00,2025-01-02 00:45:00-06:00,2025-01-02 01:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.71
2025-01-02 01:00:00-06:00,2025-01-02 01:00:00-06:00,2025-01-02 01:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.72
2025-01-02 01:00:00-06:00,2025-01-02 01:00:00-06:00,2025-01-02 01:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.72
2025-01-02 01:00:00-06:00,2025-01-02 01:00:00-06:00,2025-01-02 01:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.71
2025-01-02 01:15:00-06:00,2025-01-02 01:15:00-06:00,2025-01-02 01:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.26
2025-01-02 01:15:00-06:00,2025-01-02 01:15:00-06:00,2025-01-02 01:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.26
2025-01-02 01:15:00-06:00,2025-01-02 01:15:00-06:00,2025-01-02 01:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.26
2025-01-02 01:30:00-06:00,2025-01-02 01:30:00-06:00,2025-01-02 01:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,18.71
2025-01-02 01:30:00-06:00,2025-01-02 01:30:00-06:00,2025-01-02 01:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,18.71
2025-01-02 01:30:00-06:00,2025-01-02 01:30:00-06:00,2025-01-02 01:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,18.71
2025-01-02 01:45:00-06:00,2025-01-02 01:45:00-06:00,2025-01-02 02:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,18.24
2025-01-02 01:45:00-06:00,2025-01-02 01:45:00-06:00,2025-01-02 02:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,18.24
2025-01-02 01:45:00-06:00,2025-01-02 01:45:00-06:00,2025-01-02 02:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,18.24
2025-01-02 02:00:00-06:00,2025-01-02 02:00:00-06:00,2025-01-02 02:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.35
2025-01-02 02:00:00-06:00,2025-01-02 02:00:00-06:00,2025-01-02 02:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.35
2025-01-02 02:00:00-06:00,2025-01-02 02:00:00-06:00,2025-01-02 02:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.35
2025-01-02 02:15:00-06:00,2025-01-02 02:15:00-06:00,2025-01-02 02:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.18
2025-01-02 02:15:00-06:00,2025-01-02 02:15:00-06:00,2025-01-02 02:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.18
2025-01-02 02:15:00-06:00,2025-01-02 02:15:00-06:00,2025-01-02 02:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.18
2025-01-02 02:30:00-06:00,2025-01-02 02:30:00-06:00,2025-01-02 02:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,18.73
2025-01-02 02:30:00-06:00,2025-01-02 02:30:00-06:00,2025-01-02 02:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,18.73
2025-01-02 02:30:00-06:00,2025-01-02 02:30:00-06:00,2025-01-02 02:45:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,18.73
2025-01-02 02:45:00-06:00,2025-01-02 02:45:00-06:00,2025-01-02 03:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,18.37
2025-01-02 02:45:00-06:00,2025-01-02 02:45:00-06:00,2025-01-02 03:00:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,18.37
2025-01-02 02:45:00-06:00,2025-01-02 02:45:00-06:00,2025-01-02 03:00:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,18.37
2025-01-02 03:00:00-06:00,2025-01-02 03:00:00-06:00,2025-01-02 03:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.15
2025-01-02 03:00:00-06:00,2025-01-02 03:00:00-06:00,2025-01-02 03:15:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.15
2025-01-02 03:00:00-06:00,2025-01-02 03:00:00-06:00,2025-01-02 03:15:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.15
2025-01-02 03:15:00-06:00,2025-01-02 03:15:00-06:00,2025-01-02 03:30:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.38
2025-01-02 03:15:00-06:00,2025-01-02 03:15:00-06:00,2025-01-02 03:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.37
2025-01-02 03:15:00-06:00,2025-01-02 03:15:00-06:00,2025-01-02 03:30:00-06:00,LZ_NORTH,Load Zone,REAL_TIME_15_MIN,19.37
2025-01-02 03:30:00-06:00,2025-01-02 03:30:00-06:00,2025-01-02 03:45:00-06:00,HB_NORTH,Trading Hub,REAL_TIME_15_MIN,19.16
